,date,alt,lat,count,counter
144,2001-07-10 19:04:00,3984243.03571,5944.85178571,2.55619410799,56.0
145,2001-07-11 05:52:00,4883479.13043,7286.3673913,2.67301126604,46.0
146,2001-07-12 18:23:00,4354372.96154,6500.65,2.55469265302,52.0
147,2001-07-13 06:39:00,5180730.63636,7731.86363636,2.64754397557,44.0
148,2001-07-13 19:11:00,4104284.28571,6129.15714286,2.57914603199,56.0
149,2001-07-14 04:38:00,5142062.28889,7677.37777778,2.64202065231,45.0
150,2001-07-14 19:18:00,4166782.69643,6224.78214286,2.55356707606,56.0
151,2001-07-15 04:54:00,5106404.41304,7628.78478261,2.62929904067,46.0
152,2001-07-15 19:42:00,4154158.70175,6211.10701754,2.58308722621,57.0
153,2001-07-16 06:05:00,5297596.6,7918.15555556,2.58461966704,45.0
154,2001-07-16 18:45:00,4291715.73214,6417.79107143,2.56021391869,56.0
155,2001-07-17 05:09:00,5042091.97917,7536.59166667,2.6290131359,48.0
156,2001-07-17 18:21:00,4687614.13462,7013.96346154,2.52942901636,52.0
157,2001-07-18 07:24:00,5220474.25532,7811.34255319,2.61773658351,47.0
158,2001-07-18 19:16:00,4496302.01818,6728.50363636,2.59428569017,55.0
159,2001-07-19 06:04:00,5186076.6875,7758.90833333,2.65992662188,48.0
160,2001-07-19 18:12:00,4915689.37255,7358.40196078,2.53136814229,51.0
161,2001-07-20 07:16:00,5150122.95918,7708.96530612,2.62586513282,49.0
162,2001-07-20 18:51:00,4622560.87273,6924.50727273,2.53781182136,55.0
163,2001-07-21 05:47:00,5119770.72,7665.936,2.62756409045,50.0
164,2001-07-21 18:59:00,4605193.14286,6899.6625,2.56549701104,56.0
165,2001-07-22 05:15:00,5191886.84,7776.64,2.64952777583,50.0
166,2001-07-22 18:42:00,4753236.41818,7122.73636364,2.60362746116,55.0
167,2001-07-23 06:02:00,5480483.77083,8212.6625,2.61792653523,48.0
168,2001-07-23 19:14:00,4570085.39655,6849.85172414,2.582191312,58.0
169,2001-07-24 06:18:00,5231682.98039,7839.74313725,2.63178324244,51.0
170,2001-07-24 18:33:00,4798436.89286,7195.04464286,2.55167644707,56.0
171,2001-07-25 06:57:00,5876972.43478,8810.89782609,2.59142891077,46.0
172,2001-08-30 18:28:00,5134236.50943,7700.48679245,2.54764266778,53.0
173,2001-08-31 06:44:00,6082033.42222,9124.47333333,2.46143762672,45.0
